ranking,full name,ceo,sector,industry,hq location,hq address,website
1,"Wal-Mart Stores, Inc.",C. Douglas McMillon,Retailing,General Merchandisers,"Bentonville, AR",702 S.W. Eighth St.,http://www.walmart.com
2,Exxon Mobil Corporation,Rex W. Tillerson,Energy,Petroleum Refining,"Irving, TX",5959 Las Colinas Blvd.,http://www.exxonmobil.com
3,Chevron Corporation,John S. Watson,Energy,Petroleum Refining,"San Ramon, CA",6001 Bollinger Canyon Rd.,http://www.chevron.com
4,Berkshire Hathaway Inc.,Warren E. Buffett,Financials,Insurance: Property and Casualty (Stock),"Omaha, NE",3555 Farnam St.,http://www.berkshirehathaway.com
5,"Apple, Inc.",Timothy D. Cook,Technology,"Computers, Office Equipment","Cupertino, CA",1 Infinite Loop,http://www.apple.com
6,General Motors Company,Mary T. Barra,Motor Vehicles & Parts,Motor Vehicles and Parts,"Detroit, MI",300 Renaissance Center,http://www.gm.com
7,Phillips 66,Greg C. Garland,Energy,Petroleum Refining,"Houston, TX",3010 Briarpark Dr.,http://www.phillips66.com
8,General Electric Company,Jeffrey R. Immelt,Financials,Diversified Financials,"Fairfield, CT",3135 Easton Turnpike,http://www.ge.com
9,Ford Motor Company,Mark Fields,Motor Vehicles & Parts,Motor Vehicles and Parts,"Dearborn, MI",1 American Rd.,http://www.ford.com
10,CVS Health Corporation,Larry J. Merlo,Food & Drug Stores,Food and Drug Stores,"Woonsocket, RI",1 CVS Dr.,http://www.cvshealth.com
11,McKesson Corporation,John H. Hammergren,Wholesalers,Wholesalers: Health Care,"San Francisco, CA",1 Post St.,http://www.mckesson.com
12,AT&T Inc.,Randall L. Stephenson,Telecommunications,Telecommunications,"Dallas, TX",208 S. Akard St.,http://www.att.com
13,Valero Energy Corporation,Joseph Gorder,Energy,Petroleum Refining,"San Antonio, TX",1 Valero Way,http://www.valero.com
14,UnitedHealth Group Incorporated,Stephen J. Hemsley,Health Care,Health Care: Insurance and Managed Care,"Minnetonka, MN",9900 Bren Rd. E.,http://www.unitedhealthgroup.com
15,Verizon Communications Inc.,Lowell C. McAdam,Telecommunications,Telecommunications,"New York, NY",1095 Ave. of the Americas,http://www.verizon.com
16,AmerisourceBergen Corp.,Steven H. Collis,Wholesalers,Wholesalers: Health Care,"Chesterbrook, PA",1300 Morris Dr.,http://www.amerisourcebergen.com
17,Fannie Mae,Timothy J. Mayopoulos,Financials,Diversified Financials,"Washington, DC",3900 Wisconsin Ave. N.W.,http://www.fanniemae.com
18,Costco Wholesale Corporation,W. Craig Jelinek,Retailing,Specialty Retailers: Other,"Issaquah, WA",999 Lake Dr.,http://www.costco.com
19,Hewlett-Packard Company,Dion J. Weisler,Technology,"Computers, Office Equipment","Palo Alto, CA",3000 Hanover St.,http://www.hp.com
20,The Kroger Company,W. Rodney McMullen,Food & Drug Stores,Food and Drug Stores,"Cincinnati, OH",1014 Vine St.,http://www.thekrogerco.com
21,J.P. Morgan Chase & Co.,James Dimon,Financials,Commercial Banks,"New York, NY",270 Park Ave.,http://www.jpmorganchase.com
22,Express Scripts Holding Company,Timothy C. Wentworth,Health Care,Health Care: Pharmacy and Other Services,"St. Louis, MO",1 Express Way,http://www.express-scripts.com
23,Bank of America Corporation,Brian T. Moynihan,Financials,Commercial Banks,"Charlotte, NC",100 N. Tryon St.,http://www.bankofamerica.com
24,International Business Machines Corporation,Virginia M. Rometty,Technology,Information Technology Services,"Armonk, NY",1 New Orchard Rd.,http://www.ibm.com
25,Marathon Petroleum Corporation,Gary R. Heminger,Energy,Petroleum Refining,"Findlay, OH",539 S. Main St.,http://www.marathonpetroleum.com
26,"Cardinal Health, Inc.",George S. Barrett,Wholesalers,Wholesalers: Health Care,"Dublin, OH",7000 Cardinal Place,http://www.cardinal.com
27,The Boeing Company,Dennis A. Muilenburg,Aerospace & Defense,Aerospace and Defense,"Chicago, IL",100 N. Riverside Plaza,http://www.boeing.com
28,Citigroup Inc.,Michael L. Corbat,Financials,Commercial Banks,"New York, NY",399 Park Ave.,http://www.citigroup.com
29,"Amazon.com, Inc.",Jeffrey P. Bezos,Technology,Internet Services and Retailing,"Seattle, WA",410 Terry Ave. N.,http://www.amazon.com
30,Wells Fargo & Company,John G. Stumpf,Financials,Commercial Banks,"San Francisco, CA",420 Montgomery St.,http://www.wellsfargo.com
31,Microsoft Corporation,Satya Nadella,Technology,Computer Software,"Redmond, WA",1 Microsoft Way,http://www.microsoft.com
32,The Procter & Gamble Company,David S. Taylor,Household Products,Household and Personal Products,"Cincinnati, OH",1 Procter & Gamble Plaza,http://www.pg.com
33,"The Home Depot, Inc.",Craig A. Menear,Retailing,Specialty Retailers: Other,"Atlanta, GA",2455 Paces Ferry Rd. N.W.,http://www.homedepot.com
34,Archer-Daniels-Midland Company,Juan R. Luciano,"Food, Beverages & Tobacco",Food Production,"Chicago, IL",77 W. Wacker Dr.,http://www.adm.com
35,"Walgreens Boots Alliance, Inc",Stefano Pessina,Food & Drug Stores,Food and Drug Stores,"Deerfield, IL",108 Wilmot Rd.,http://www.walgreensbootsalliance.com
36,Target Corporation,Brian C. Cornell,Retailing,General Merchandisers,"Minneapolis, MN",1000 Nicollet Mall,http://www.target.com
37,Johnson & Johnson,Alex Gorsky,Health Care,Pharmaceuticals,"New Brunswick, NJ",1 Johnson & Johnson Plaza,http://www.jnj.com
38,"Anthem, Inc.",Joseph R. Swedish,Health Care,Health Care: Insurance and Managed Care,"Indianapolis, IN",120 Monument Circle,http://www.antheminc.com
39,"MetLife, Inc.",Steven A. Kandarian,Financials,"Insurance: Life, Health (stock)","New York, NY",200 Park Ave.,http://www.metlife.com
40,Google Inc.,Larry Page,Technology,Internet Services and Retailing,"Mountain View, CA",1600 Amphitheatre Pkwy.,http://www.google.com
41,State Farm Insurance Cos.,Michael L. Tipsord,Financials,Insurance: Property and Casualty (Mutual),"Bloomington, IL",1 State Farm Plaza,http://www.statefarm.com
42,Freddie Mac,Donald H. Layton,Financials,Diversified Financials,"McLean, VA",8200 Jones Branch Dr.,http://www.freddiemac.com
43,Comcast Corporation,Brian L. Roberts,Telecommunications,Telecommunications,"Philadelphia, PA",1 Comcast Center,http://www.comcastcorporation.com
44,"PepsiCo, Inc.",Indra K. Nooyi,"Food, Beverages & Tobacco",Food Consumer Products,"Purchase, NY",700 Anderson Hill Rd.,http://www.pepsico.com
45,United Technologies Corporation,Gregory J. Hayes,Aerospace & Defense,Aerospace and Defense,"Hartford, CT",1 Financial Plaza,http://www.utc.com
46,"American International Group, Inc.",Peter D. Hancock,Financials,Insurance: Property and Casualty (Stock),"New York, NY",175 Water St.,http://www.aig.com
47,"United Parcel Service, Inc.",David P. Abney,Transportation,"Mail, Package, and Freight Delivery","Atlanta, GA",55 Glenlake Pkwy. N.E.,http://www.ups.com
48,The Dow Chemical Company,Andrew N. Liveris,Chemicals,Chemicals,"Midland, MI",2030 Dow Center,http://www.dow.com
49,Aetna Inc.,Mark T. Bertolini,Health Care,Health Care: Insurance and Managed Care,"Hartford, CT",151 Farmington Ave.,http://www.aetna.com
50,"Lowe's Companies, Inc.",Robert A. Niblock,Retailing,Specialty Retailers: Other,"Mooresville, NC",1000 Lowe's Blvd.,http://www.lowes.com
51,ConocoPhillips,Ryan M. Lance,Energy,"Mining, Crude-Oil Production","Houston, TX",600 N. Dairy Ashford St.,http://www.conocophillips.com
52,Intel Corporation,Brian M. Krzanich,Technology,Semiconductors and Other Electronic Components,"Santa Clara, CA",2200 Mission College Blvd.,http://www.intel.com
53,"Energy Transfer Equity, L.P.",John W. McReynolds,Energy,Pipelines,"Dallas, TX",3738 Oak Lawn Ave.,http://www.energytransfer.com
54,Caterpillar Inc.,Douglas R. Oberhelman,Industrials,Construction and Farm Machinery,"Peoria, IL",100 N.E. Adams St.,http://www.caterpillar.com
55,"Prudential Financial, Inc.",John R. Strangfeld Jr.,Financials,"Insurance: Life, Health (stock)","Newark, NJ",751 Broad St.,http://www.prudential.com
56,Pfizer Inc.,Ian C. Read,Health Care,Pharmaceuticals,"New York, NY",235 E. 42nd St.,http://www.pfizer.com
57,The Walt Disney Company,Robert A. Iger,Media,Entertainment,"Burbank, CA",500 S. Buena Vista St.,http://www.disney.com
58,Humana Inc.,Bruce D. Broussard,Health Care,Health Care: Insurance and Managed Care,"Louisville, KY",500 W. Main St.,http://www.humana.com
59,Enterprise Products Partners L.P.,A.J. Teague,Energy,Pipelines,"Houston, TX",1100 Louisiana St.,http://www.enterpriseproducts.com
60,"Cisco Systems, Inc.",Charles H. Robbins,Technology,Network and Other Communications Equipment,"San Jose, CA",170 W. Tasman Dr.,http://www.cisco.com
61,Sysco Corporation,William J. DeLaney III,Wholesalers,Wholesalers: Food and Grocery,"Houston, TX",1390 Enclave Pkwy.,http://www.sysco.com
62,Ingram Micro Inc.,Alain Monie,Wholesalers,Wholesalers: Electronics and Office Equipment,"Santa Ana, CA",1600 E. St. Andrew Place,http://www.ingrammicro.com
63,The Coca-Cola Company,Muhtar Kent,"Food, Beverages & Tobacco",Beverages,"Atlanta, GA",1 Coca-Cola Plaza,http://www.coca-colacompany.com
64,Lockheed Martin Corporation,Marillyn A. Hewson,Aerospace & Defense,Aerospace and Defense,"Bethesda, MD",6801 Rockledge Dr.,http://www.lockheedmartin.com
65,FedEx Corporation,Frederick W. Smith,Transportation,"Mail, Package, and Freight Delivery","Memphis, TN",942 S. Shady Grove Rd.,http://www.fedex.com
66,"Johnson Controls, Inc.",Alex A. Molinaroli,Motor Vehicles & Parts,Motor Vehicles and Parts,"Milwaukee, WI",5757 N. Green Bay Ave.,http://www.johnsoncontrols.com
67,"Plains GP Holdings, L.P.",Greg L. Armstrong,Energy,Pipelines,"Houston, TX",333 Clay St.,http://www.plainsallamerican.com
68,World Fuel Services Corporation,Michael J. Kasbar,Wholesalers,Wholesalers: Diversified,"Miami, FL",9800 N.W. 41st St.,http://www.wfscorp.com
69,CHS Inc.,Carl M. Casale,"Food, Beverages & Tobacco",Food Production,"Inver Grove Heights, MN",5500 Cenex Dr.,http://www.chsinc.com
70,American Airlines Group Inc.,W. Douglas Parker,Transportation,Airlines,"Fort Worth, TX",4333 Amon Carter Blvd.,http://www.aa.com
71,"Merck & Co., Inc.",Kenneth C. Frazier,Health Care,Pharmaceuticals,"Kenilworth, NJ",2000 Galloping Hill Rd.,http://www.merck.com
72,"Best Buy Co., Inc.",Hubert B. Joly,Retailing,Specialty Retailers: Other,"Richfield, MN",7601 Penn Ave. S.,http://www.bestbuy.com
73,"Delta Air Lines, Inc.",Edward H. Bastian,Transportation,Airlines,"Atlanta, GA",1030 Delta Blvd.,http://www.delta.com
74,Honeywell International Inc.,David M. Cote,Industrials,"Electronics, Electrical Equip.","Morris Township, NJ",101 Columbia Rd.,http://www.honeywell.com
75,"HCA Holdings, Inc.",R. Milton Johnson,Health Care,Health Care: Medical Facilities,"Nashville, TN",1 Park Plaza,http://www.hcahealthcare.com
76,"The Goldman Sachs Group, Inc.",Lloyd C. Blankfein,Financials,Commercial Banks,"New York, NY",200 West St.,http://www.gs.com
77,Tesoro Corporation,Gregory J. Goff,Energy,Petroleum Refining,"San Antonio, TX",19100 Ridgewood Pkwy.,http://www.tsocorp.com
78,Liberty Mutual Holding Company Inc.,David H. Long,Financials,Insurance: Property and Casualty (Stock),"Boston, MA",175 Berkeley St.,http://www.libertymutual.com
79,"United Continental Holdings, Inc.",Oscar Munoz,Transportation,Airlines,"Chicago, IL",233 S. Wacker Dr.,http://www.unitedcontinentalholdings.com
80,New York Life Insurance Company,Theodore A. Mathas,Financials,"Insurance: Life, Health (Mutual)","New York, NY",51 Madison Ave.,http://www.newyorklife.com
81,Oracle Corporation,Safra A. Catz,Technology,Computer Software,"Redwood City, CA",500 Oracle Pkwy.,http://www.oracle.com
82,Morgan Stanley,James P. Gorman,Financials,Commercial Banks,"New York, NY",1585 Broadway,http://www.morganstanley.com
83,"Tyson Foods, Inc.",Donnie Smith,"Food, Beverages & Tobacco",Food Production,"Springdale, AR",2200 Don Tyson Pkwy.,http://www.tysonfoods.com
84,Safeway Inc.,Robert G. Miller,Food & Drug Stores,Food and Drug Stores,"Pleasanton, CA",5918 Stoneridge Mall Rd.,http://www.safeway.com
85,Nationwide Mutual Insurance Co.,Stephen S. Rasmussen,Financials,Insurance: Property and Casualty (Mutual),"Columbus, OH",1 Nationwide Blvd.,http://www.nationwide.com
86,Deere & Company,Samuel R. Allen,Industrials,Construction and Farm Machinery,"Moline, IL",1 John Deere Place,http://www.johndeere.com
87,E.I. du Pont de Nemours and Company,Edward Breen,Chemicals,Chemicals,"Wilmington, DE",1007 Market St.,http://www.dupont.com
88,American Express Company,Kenneth I. Chenault,Financials,Commercial Banks,"New York, NY",200 Vesey St.,http://www.americanexpress.com
89,The Allstate Corporation,Thomas J. Wilson,Financials,Insurance: Property and Casualty (Stock),"Northbrook, IL",2775 Sanders Rd.,http://www.allstate.com
90,CIGNA Corporation,David M. Cordani,Health Care,Health Care: Insurance and Managed Care,"Bloomfield, CT",900 Cottage Grove Rd.,http://www.cigna.com
91,"Mondelez International, Inc.",Irene B. Rosenfeld,"Food, Beverages & Tobacco",Food Consumer Products,"Deerfield, IL",3 Pkwy. N.,http://www.mondelezinternational.com
92,Teachers Insurance and Annuity Association - College Retirement Equities Fund,Roger W. Ferguson Jr.,Financials,"Insurance: Life, Health (Mutual)","New York, NY",730 Third Ave.,http://www.tiaa-cref.org
93,INTL FCStone Inc.,Sean M. O'Connor,Financials,Diversified Financials,"New York, NY",708 Third Ave.,http://www.intlfcstone.com
94,Massachusetts Mutual Life Insurance Company,Roger W. Crandall,Financials,"Insurance: Life, Health (Mutual)","Springfield, MA",1295 State St.,http://www.massmutual.com
95,DIRECTV,Michael D. White,Telecommunications,Telecommunications,"El Segundo, CA",2260 E. Imperial Hwy.,http://www.directv.com
96,Halliburton Company,David J. Lesar,Energy,"Oil and Gas Equipment, Services","Houston, TX",3000 N. Sam Houston Pkwy E.,http://www.halliburton.com
97,"Twenty-First Century Fox, Inc.",James R. Murdoch,Media,Entertainment,"New York, NY",1211 Ave. of the Americas,http://www.21cf.com
98,3M Company,Inge G. Thulin,Household Products,zMiscellaneous,"St. Paul, MN",3M Center,http://www.3m.com
99,Sears Holdings Corporation,Edward S. Lampert,Retailing,General Merchandisers,"Hoffman Estates, IL",3333 Beverly Rd.,http://www.searsholdings.com
100,General Dynamics Corporation,Phebe N. Novakovic,Aerospace & Defense,Aerospace and Defense,"Falls Church, VA",2941 Fairview Park Dr.,http://www.generaldynamics.com
101,"Publix Super Markets, Inc.",Todd Jones,Food & Drug Stores,Food and Drug Stores,"Lakeland, FL",3300 Publix Corporate Pkwy.,http://www.publix.com
102,Philip Morris International Inc.,Andr_ Calantzopoulos,"Food, Beverages & Tobacco",Tobacco,"New York, NY",120 Park Ave.,http://www.pmi.com
103,"The TJX Companies, Inc.",Ernie L. Herrman,Retailing,Specialty Retailers: Apparel,"Framingham, MA",770 Cochituate Rd.,http://www.tjx.com
104,Time Warner Inc.,Jeffrey L. Bewkes,Media,Entertainment,"New York, NY",1 Time Warner Center,http://www.timewarner.com
105,"Macy's, Inc.",Terry J. Lundgren,Retailing,General Merchandisers,"Cincinnati, OH",7 W. Seventh St.,http://www.macysinc.com
106,"Nike, Inc.",Mark G. Parker,Apparel,Apparel,"Beaverton, OR",1 Bowerman Dr.,http://www.nike.com
107,Tech Data Corporation,Robert M. Dutkowsky,Wholesalers,Wholesalers: Electronics and Office Equipment,"Clearwater, FL",5350 Tech Data Dr.,http://www.techdata.com
108,"Avnet, Inc.",Richard Hamada,Wholesalers,Wholesalers: Electronics and Office Equipment,"Phoenix, AZ",2211 S. 47th St.,http://www.avnet.com
109,"Northwestern Mutual Life Insurance Company, Inc.",John E. Schlifske,Financials,"Insurance: Life, Health (Mutual)","Milwaukee, WI",720 E. Wisconsin Ave.,http://www.northwesternmutual.com
110,McDonald's Corporation,Steve J. Easterbrook,"Hotels, Resturants & Leisure",Food Services,"Oak Brook, IL",1 McDonald's Plaza,http://www.aboutmcdonalds.com
