Rank,Title,Previous Rank,CEO,Address,Website
959,Union Central Life Insurance Co.,-,John H. Jacobs,"100 Jericho Quadrangle, Jericho, NY 11753",www.unioncentral.com
960,"Phar-Mor, Inc.",959,Abbey J. Butler,"56 E. Bell Dr., Warsaw, IN 46582",www.pharmor.com
961,"Watsco, Inc.",953,Albert H. Nahmad,"730 Milford Rd., Merrimack, NH 3054",www.watsco.com
962,Foamex International Inc.,974,Peter W. Johnson,"200 Domain Dr., Stratham, NH 3885",www.foamex.com
963,"CMGI, Inc.",-,David S. Wetherell,"801 Cherry St., Fort Worth, TX 76102",www.cmgi.com
964,Pall Corporation,992,Eric Krasnoff,"1 Office Pkwy., Trinity, NC 27370",www.pall.com
965,Harleysville Mutual Insurance Co.,995,Walter R. Bateman II,"2 Quaker Road, Pomona, NY 10970",www.harleysvillegroup.com
966,"Tektronix, Inc.",873,Richard H. Wills,"2707 N. Loop W., Houston, TX 77008",www.tektronix.com
967,Oglethorpe Power Corporation,-,Thomas A. Smith,"40 Wantage Ave., Branchville, NJ 7890",www.opc.com
968,IDT Corporation,-,James A. Courter,"3650 131st Ave. S.E., Bellevue, WA 98006",www.idt.net
969,"Adobe Systems, Incorporated",970,Bruce R. Chizen,"2201 Cooperative Way, Herndon, VA 20171",www.adobe.com
970,Alleghany Corporation,-,John J. Burns Jr.,"1065 Woodman Dr., Dayton, OH 45432",www.alleghany.com
971,Genzyme Corporation,-,Henri A. Termeer,"1 American Sq., Indianapolis, IN 46206",www.sanofi-aventis.com
972,"MasTec, Inc.",945,Austin Schanfelter,"2665 S. Bayshore Dr., Coconut Grove, FL 33133",www.mastec.com
973,"Genuity, Inc.",-,Paul R. Gudonis,"501 5th St., Bristol, TN 37620",www.genuity.com
974,"North Fork Bancorporation, Inc.",-,John Adam Kanas,"260 Lake Rd., Dayville, CT 6241",www.northforkbank.com
975,Grey Global Group Inc.,977,Edward H. Meyer,"1600 Royal St., Jasper, IN 47549",www.greyglobalgroup.com
976,Ivax Corporation,-,Phillip Frost M.D.,"Alvarado Square, Albuquerque, NM 87158",www.ivax.com
978,On Semiconductor Corporation,680,Steve Hanson,"411 Seventh Av., Pittsburgh, PA 15219",www.onsemi.com
979,"Software Spectrum, Inc.",-,Judy C. Odom,"345 Park Ave., San Jose, CA 95110",www.softwarespectrum.com
980,"Viasystems Group, Inc.",831,David M. Sindelar,"3300 Cumberland Blvd., Atlanta, GA 30339",www.viasystems.com
981,Georgia Gulf Corporation,839,Edward A. Schmitt,"2100 E. Exchange Place, Tucker, GA 30084",www.axiall.com
982,"Forest Laboratories, Inc.",-,Howard Soloman,"1001 Fannin St., Houston, TX 77002",www.frx.com
984,"Trump Hotels & Casino Resorts, Inc.",936,Donald J. Trump,"4 Embarcadero Center, San Francisco, CA 94111",www.trumpcasinos.com
985,FelCor Lodging Trust Inc.,-,Thomas J. Corcoran Jr.,"822 Bishop St., Honolulu, HI 96813",www.felcor.com
986,DPL,902,Allen M. Hill,"4425 Corporation Ln., Virginia Beach, VA 23462",www.dplinc.com
987,International Game Technology,-,G. Thomas Baker,"1 Independent Dr., Jacksonville, FL 32202",www.igt.com
988,"Blyth, Inc.",-,Robert B. Goergen,"200 Lake Street E., Wayzata, MN 55391",www.blyth.com
989,TCF Financial Corporation,-,William A. Cooper,"1601 Market St., Philadelphia, PA 19103",www.tcfbank.com
990,Sealy Corporation,-,Ronald L. Jones,"100 E. Wisconsin Ave., Milwaukee, WI 53202",www.sealy.com
992,"eMerge Interactive, Inc.",-,David C. Warren,"100 Fillmore St., Denver, CO 80206",www.emergeinteractive.com
993,Handleman Company,-,Stephen Strome,"Liberty Lane, Hampton, NH 3842",www.handleman.com
995,"Alexander & Baldwin, Inc.",-,W. Allen Doane,"999 Third Ave., Seattle, WA 98104",www.matson.com
996,Daisytek International Corporation,-,James R. Powell,"50 N. Laura St., Jacksonville, FL 32202",www.daisytek.com
997,The Timberland Co.,-,Jeffrey B. Swartz,"Highway 50 and Aerojet Rd., Rancho Cordova, CA 95670",www.timberland.com
998,"American Management Systems, Inc.",967,Alfred T. Mockett,"1800 S. Novell Pl., Provo, UT 84606",www.ams.com
999,"C.R. Bard, Inc.",-,William H. Longfield,"5330 E. 31st. St., Tulsa, OK 74135",www.crbard.com
1000,"PC Connection, Inc.",894,Ken Koppel,"20400 Observation Dr., Germantown, MD 20876",www.pcconnection.com
