Rank,Title,Previous Rank,CEO,Address,Website
939,"Bio-Rad Laboratories, Inc.",925,Norman Schwartz,"1000 Alfred Nobel Dr., Hercules, CA 94547",www.bio-rad.com
940,"Total System Services, Inc.",982,Philip W. Tomlinson,"1 TSYS Way, Columbus, GA 31901",www.tsys.com
941,"HCP, Inc.",971,Lauralee E. Martin,"3760 Kilroy Airport Way, Long Beach, CA 90806",www.hcpi.com
942,"Vantiv, Inc.",987,Charles D. Drucker,"8500 Governor's Hill Dr., Symmes Township, OH 45249",www.vantiv.com
943,"Regeneron Pharmaceuticals, Inc.",-,Leonard S. Schleifer,"777 Old Saw Mill River Rd., Tarrytown, NY 10591",www.regeneron.com
944,"Tower International, Inc.",837,Mark M. Malcolm,"17672 Laurel Park Dr. N., Livonia, MI 48152",www.towerinternational.com
945,"The Pep Boys – Manny, Moe & Jack",928,Michael R. Odell,"3111 W. Allegheny Ave., Philadelphia, PA 19132",www.pepboys.com
946,Louisiana-Pacific Corporation,-,Curtis M. Stevens,"414 Union St., Nashville, TN 37219",www.lpcorp.com
947,"Willbros Group, Inc.",902,Robert R. Harl,"4400 Post Oak Pkwy., Houston, TX 77027",www.willbros.com
948,KB Home,-,Jeffrey T. Mezger,"10990 Wilshire Blvd., Los Angeles, CA 90024",www.kbhome.com
949,"Volt Information Sciences, Inc.",-,Ronald Kochman,"1065 Ave. of the Americas, New York, NY 10018",www.volt.com
950,"Aeropostale, Inc.",839,Thomas P. Johnson,"112 W. 34th St., New York, NY 10120",www.aeropostale.com
951,"Acuity Brands, Inc.",964,Vernon J. Nagel,"1170 Peachtree St. N.E., Atlanta, GA 30309",www.acuitybrands.com
952,Ciena Corporation,993,Gary B. Smith,"7035 Ridge Rd., Hanover, MD 21076",www.ciena.com
953,Pool Corporation,959,Manuel J. Perez de la Mesa,"109 Northpark Blvd., Covington, LA 70433",www.poolcorp.com
954,Belden Inc.,963,John S. Stroup,"1 N. Brentwood Blvd., St. Louis, MO 63105",www.belden.com
955,Ocwen Financial Corporation,-,Ronald M. Faris,"2002 Summit Blvd., Atlanta, GA 30319",www.ocwen.com
956,HNI Corporation,946,Stanley A. Askren,"408 E. Second St., Muscatine, IA 52761",www.hnicorp.com
957,H.B. Fuller Company,955,James J. Owens,"1200 Willow Lake Blvd., St. Paul, MN 55110",www.hbfuller.com
958,Convergys Corporation,906,Andrea J. Ayers,"201 E. Fourth St., Cincinnati, OH 45202",www.convergys.com
959,Edwards Lifesciences Corporation,976,Michael A. Mussallem,"1 Edwards Way, Irvine, CA 92614",www.edwards.com
960,Party City Holdings Inc.,-,James M. Harrison,"80 Grasslands Rd., Elmsford, NY 10523",www.partycity.com
961,The Toro Company,956,Michael J. Hoffman,"8111 Lyndale Ave. S., Bloomington, MN 55420",www.thetorocompany.com
962,Stifel Financial Corp.,-,Ronald J. Kruszewski,"501 N. Broadway, St. Louis, MO 63102",www.stifel.com
963,"Werner Enterprises, Inc.",937,Gregory L. Werner,"14507 Frontier Rd., Omaha, NE 68138",www.werner.com
964,IDEX Corporation,958,Andrew K. Silvernail,"1925 W. Field Court, Lake Forest, IL 60045",www.idexcorp.com
965,"Tesla Motors, Inc.",-,Elon Musk,"3500 Deer Creek Rd., Palo Alto, CA 94304",www.teslamotors.com
966,NLV Financial Corporation,-,Mehran Assadi,"1 National Life Dr., Montpelier, VT 05604",www.nationallifegroup.com
967,"SunEdison, Inc.",803,Ahmad R. Chatila,"501 Pearl Dr., St. Peters, MO 63376",www.sunedison.com
968,Rexnord Corporation,951,Todd A. Adams,"4701 W. Greenfield Ave., Milwaukee, WI 53214",www.rexnord.com
969,"Sirva, Inc.",-,Wes W. Lucas,"One Parkview Plaza, Oakbrook Terrace, IL 60181",www.sirva.com
970,Amica Mutual Insurance Co.,977,Robert A. DiMuccio,"100 Amica Way, Lincoln, RI 02865",www.amica.com
971,Cimarex Energy Co.,-,Thomas E. Jorden,"1700 Lincoln St., Denver, CO 80203",www.cimarex.com
972,PAREXEL International Corporation,-,Josef H. von Rickenbach,"195 West St., Waltham, MA 02451",www.parexel.com
973,"SandRidge Energy, Inc.",764,James D. Bennett,"123 Robert S. Kerr Ave., Oklahoma City, OK 73102",www.sandridgeenergy.com
974,Public Storage,996,Ronald L. Havner Jr.,"701 Western Ave., Glendale, CA 91201",www.publicstorage.com
975,American Capital Agency Corp.,-,Malon Wilkus,"2 Bethesda Metro Center, Bethesda, MD 20814",www.agnc.com
976,"Ferrellgas Partners, L.P.",850,Stephen L. Wambold,"7500 College Blvd., Overland Park, KS 66210",www.ferrellgas.com
977,Esterline Technologies Corporation,949,Curtis C. Reusser,"500 108th Ave. N.E., Bellevue, WA 98004",www.esterline.com
978,DeVry Education Group Inc.,918,Daniel M. Hamburger,"3005 Highland Pkwy., Downers Grove, IL 60515",www.devryinc.com
979,"Synopsys, Inc.",-,"Aart J. de Geus, Chi-Foon Chan","700 E. Middlefield Rd., Mountain View, CA 94043",www.synopsys.com
980,E*Trade Financial Corporation,883,Paul T. Idzik,"1271 Ave. of the Americas, New York, NY 10020",www.etrade.com
981,Emeritus Corporation,-,Granger Cobb,"3131 Elliott Ave., Seattle, WA 98121",www.emeritus.com
982,"Valhi, Inc.",874,Steven L. Watson,"5430 L.B.J. Freeway, Dallas, TX 75240",www.valhi.net
983,Southwest Gas Corporation,965,Jeffrey W. Shaw,"5241 Spring Mountain Rd., Las Vegas, NV 89150",www.swgas.com
984,"Itron, Inc.",887,Philip C. Mezey,"2111 N. Molter Rd., Liberty Lake, WA 99019",www.itron.com
985,"Michael Foods Group, Inc",989,James E. Dwyer Jr.,"301 Carlson Pkwy., Minnetonka, MN 55305",www.michaelfoods.com
986,"Crosstex Energy, Inc.",-,Barry E. Davis,"2501 Cedar Springs , Dallas, TX 75201",www.enlink.com
987,Primoris Services Corporation,-,Brian Pratt,"2100 McKinney Ave., Dallas, TX 75201",www.prim.com
988,Standard Pacific Corp.,-,Scott D. Stowell,"15360 Barranca Pkwy., Irvine, CA 92618",www.standardpacifichomes.com
989,"Fred’s, Inc.",957,Bruce A. Efird,"4300 New Getwell Rd., Memphis, TN 38118",www.fredsinc.com
990,EP Energy Corporation,-,Brent J. Smolik,"1001 Louisiana St., Houston, TX 77002",www.epenergy.com
991,"Woodward, Inc.",985,Thomas A. Gendron,"1000 E. Drake Rd., Fort Collins, CO 80525",www.woodward.com
992,Lehigh Gas Partners LP,978,Joseph V. Topper Jr.,"702 W. Hamilton St., Allentown, PA 18101",www.lehighgaspartners.com
993,"Waste Connections, Inc.",-,Ronald J. Mittelstaedt,"3 Waterway Square Place, The Woodlands, TX 77380",www.wasteconnections.com
994,Stewart Information Services Corporation,973,Matthew W. Morris,"1980 Post Oak Blvd., Houston, TX 77056",www.stewart.com
995,"New York Community Bancorp, Inc.",920,Joseph R. Ficalora,"615 Merrick Ave., Westbury, NY 11590",www.mynycb.com
996,"Allison Transmission Holdings, Inc.",903,Lawrence E. Dewey,"1 Allison Way, Indianaoplis, IN 46222",www.allisontransmission.com
997,TransDigm Group Incorporated,-,W. Nicholas Howley,"1301 E. Ninth St., Cleveland, OH 44114",www.transdigm.com
998,Waters Corporation,991,Douglas A. Berthiaume,"34 Maple St., Milford, MA 01757",www.waters.com
999,"Selective Insurance Group, Inc.",-,Gregory E. Murphy,"40 Wantage Ave., Branchville, NJ 07890",www.selective.com
1000,"Magellan Midstream Partners, L.P.",-,Michael N. Mears,"1 Williams Center, Tulsa, OK 74172",www.magellanlp.com
