Rank,Title,Previous Rank,CEO,Address,Website
942,"PerkinElmer, Inc.",879,Robert F. Friel,"940 Winter St., Waltham, MA 2451",www.perkinelmer.com
943,Career Education Corporation,838,Steven H. Lesnik,"231 N. Martingale Rd., Schaumburg, IL 60173",www.careered.com
944,Arkansas Best Corporation,989,Judy R. McReynolds,"3801 Old Greenwood Rd., Fort Smith, AR 72903",www.arkbest.com
945,Scholastic Corporation,897,Richard Robinson,"557 Broadway, New York, NY 10012",www.scholastic.com
946,"Delphi Financial Group, Inc.",958,Robert Rosenkranz,"1105 N. Market St., Wilmington, DE 19899",www.delphifin.com
947,Whiting Petroleum Corporation,-,James J. Volker,"1700 Broadway, Denver, CO 80290",www.whiting.com
948,Southwest Gas Corporation,931,Jeffrey W. Shaw,"5241 Spring Mountain Rd., Las Vegas, NV 89146",www.swgas.com
949,"KAR Auction Services, Inc.",938,James P. Hallett,"13085 Hamilton Crossing Blvd., Carmel, IN 46032",www.karauctionservices.com
950,Metals USA Holdings Corp.,-,-,"2400 E. Commercial Blvd., Ft. Lauderdale, FL 33308",www.metalsusa.com
951,The Toro Company,976,Michael J. Hoffman,"8111 Lyndale Ave. S., Bloomington, MN 55420",www.thetorocompany.com
952,"Old Dominion Freight Line, Inc.",-,David S. Congdon,"500 Old Dominion Way, Thomasville, NC 27360",www.odfl.com
953,"Fred’s, Inc.",925,Bruce A. Efird,"4300 New Getwell Rd., Memphis, TN 38118",www.fredsinc.com
954,"Corinthian Colleges, Inc.",953,Jack D. Massimino,"6 Hutton Centre Dr., Santa Ana, CA 92707",www.cci.edu
955,True Value Company,942,Lyle G. Heidemann,"8600 W. Bryn Mawr Ave., Chicago, IL 60631",www.truevaluecompany.com
956,"Alexander & Baldwin, Inc.",952,Stanley M. Kuriyama,"822 Bishop St., Honolulu, HI 96813",www.matson.com
957,Global Payments Inc.,955,Paul R. Garcia,"10 Glenlake Pkwy. , Atlanta, GA 30328",www.globalpaymentsinc.com
958,"J. Crew Group, Inc.",964,Millard Drexler,"770 Broadway, New York, NY 10003",www.jcrew.com
959,Waters Corporation,995,Douglas A. Berthiaume,"34 Maple St., Milford, MA 1757",www.waters.com
960,Kirby Corporation,-,Joseph H. Pyne,"55 Waugh Dr., Houston, TX 77007",www.kirbycorp.com
961,"The Phoenix Companies, Inc.",842,James D. Wehr,"1 American Row, Hartford, CT 6102",www.phoenixwm.com
962,Lincare Holdings Inc.,986,John P. Byrnes,"19387 U.S. 19 N., Clearwater, FL 33764",www.lincare.com
963,"Key Energy Services, Inc.",-,Richard J. Alario,"1301 McKinney St., Houston, TX 77010",www.keyenergy.com
964,"Coinstar, Inc.",-,Paul D. Davis,"1800 114th Ave. SE, Bellevue, WA 98004",www.outerwall.com
965,"Alliance Holdings GP, L.P.",-,Joseph W. Craft III,"1717 S. Boulder Ave., Tulsa, OK 74119",www.ahgp.com
966,Stepan Company,-,F. Quinn Stepan Jr.,"22 W. Frontage Rd., Northfield, IL 60093",www.stepan.com
967,IDEX Corporation,-,Andrew K. Silvernail,"1925 W. Field Court, Lake Forest, IL 60045",www.idexcorp.com
968,HNI Corporation,971,Stanley A. Askren,"408 E. Second St., Muscatine, IA 52761",www.hnicorp.com
969,Amica Mutual Insurance Co.,968,Robert A. DiMuccio,"100 Amica Way, Lincoln, RI 2865",www.amica.com
970,"Universal Forest Products, Inc.",909,Matthew J. Missad,"2801 E. Beltline N.E., Grand Rapids, MI 49525",www.ufpi.com
971,Panera Bread Company,-,William W. Moreton,"3630 S. Geyer Rd., St. Louis, MO 63127",www.panerabread.com
972,"Gentiva Health Services, Inc.",-,H. Anthony Strange,"3350 Riverwood Pkwy., Atlanta, GA 30339",www.gentiva.com
973,"Weight Watchers International, Inc.",-,David P. Kirchhoff,"11 Madison Ave., New York, NY 10010",www.weightwatchersinternational.com
974,"BioScrip, Inc.",997,Richard M. Smith,"100 Clearbrook Rd., Elmsford, NY 10523",www.bioscrip.com
975,"Beacon Roofing Supply, Inc.",-,Paul M. Isabella,"1 Lakeland Park Dr., Peabody, MA 1960",www.beaconroofingsupply.com
976,"EnergySolutions, Inc.",956,Val J. Christensen,"423 W. 300 South, Salt Lake City, UT 84101",www.energysolutions.com
977,Portland General Electric Company,948,James J. Piro,"121 S.W. Salmon St., Portland, OR 97204",www.portlandgeneral.com
978,"RPC, Inc.",-,Richard A. Hubbell,"2801 Buford Hwy., Atlanta, GA 30329",www.rpc.net
979,"Total System Services, Inc.",963,Philip W. Tomlinson,"1 TSYS Way, Columbus, GA 31901",www.tsys.com
980,AAR Corp.,-,David P. Storch,"1100 N. Wood Dale Rd., Wood Dale, IL 60191",www.aarcorp.com
981,JDS Uniphase Corporation,-,Thomas H. Waechter,"430 N. McCarthy Blvd., Milpitas, CA 95035",www.jdsu.com
982,Atmel Corporation,994,Steven Laub,"2325 Orchard Pkwy., San Jose, CA 95131",www.atmel.com
983,Invacare Corporation,965,Gerald B. Blouch,"1 Invacare Way, Elyria, OH 44036",www.invacare.com
984,"Darling International, Inc.",-,Randall C. Stuewe,"251 O'Connor Ridge Blvd., Irving, TX 75038",www.darlingii.com
985,"Acuity Brands, Inc.",1000,Vernon J. Nagel,"1170 Peachtree St. N.E., Atlanta, GA 30309",www.acuitybrands.com
986,Pool Corporation,-,Manuel J. Perez de la Mesa,"109 Northpark Blvd., Covington, LA 70433",www.poolcorp.com
987,"Hologic, Inc.",979,Robert A. Cascella,"35 Crosby Dr., Bedford, MA 1730",www.hologic.com
988,National Fuel Gas Company,951,David F. Smith,"6363 Main St., Williamsville, NY 14221",www.nationalfuelgas.com
989,"Martin Marietta Materials, Inc.",947,C. Howard Nye,"2710 Wycliff Rd., Raleigh, NC 27607",www.martinmarietta.com
990,"Tower Group, Inc.",-,Michael H. Lee,"120 Broadway, New York, NY 10271",www.twrgrp.com
991,"Ulta Salon, Cosmetics & Fragrance, Inc.",-,Carl S. Rubin,"1000 Remington Blvd., Bolingbrook, IL 60440",www.ulta.com
992,"Ventas, Inc.",-,Debra A. Cafaro,"353 N. Clark St., Chicago, IL 60654",www.ventasreit.com
993,Teleflex Incorporated,922,Benson F. Smith,"155 S. Limerick Rd., Limerick, PA 19468",www.teleflex.com
994,"Michael Foods Group, Inc",-,James E. Dwyer Jr.,"301 Carlson Pkwy., Minnetonka, MN 55305",www.michaelfoods.com
995,"Boston Properties, Inc.",-,Mortimer B. Zuckerman,"800 Boylston St., Boston, MA 2199",www.bostonproperties.com
996,The Dun & Bradstreet Corporation,980,Sara Mathew,"103 JFK Pkwy., Short Hills, NJ 7078",www.dnb.com
997,Cimarex Energy Co.,-,Thomas E. Jorden,"1700 Lincoln St., Denver, CO 80203",www.cimarex.com
998,The Cheesecake Factory Incorporated,988,David M. Overton,"26901 Malibu Hills Rd., Calabasas Hills, CA 91301",www.thecheesecakefactory.com
999,"Intuitive Surgical, Inc.",-,Gary S. Guthart,"1266 Kifer Rd., Sunnyvale, CA 94086",www.intuitivesurgical.com
1000,BlueLinx Holdings Inc.,941,George R. Judd,"4300 Wildwood Pkwy., Atlanta, GA 30339",www.bluelinxco.com
